16.3245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.32;16.32
16.5925;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;16.46;16.46
16.7073;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;16.54;16.54
17.0135;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;16.66;16.66
16.7073;0.0;50.0;58.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;16.67;16.67
16.803;100.0;24.0;57.0;63.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;16.69;16.69
16.7264;0.0;56.0;20.0;51.0;57.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;16.7;16.7
16.5733;0.0;0.0;29.0;15.0;43.0;49.0;59.0;59.0;59.0;59.0;59.0;59.0;59.0;59.0;59.0;59.0;59.0;59.0;59.0;59.0;16.68;16.68
16.8795;100.0;67.0;57.0;64.0;43.0;57.0;61.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;16.7;16.7
16.7264;0.0;67.0;50.0;44.0;51.0;37.0;51.0;54.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;16.71;16.71
17.0901;100.0;70.0;81.0;69.0;64.0;67.0;53.0;61.0;63.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;16.74;16.74
17.3006;100.0;100.0;79.0;85.0;74.0;70.0;72.0;59.0;65.0;67.0;71.0;71.0;71.0;71.0;71.0;71.0;71.0;71.0;71.0;71.0;16.79;16.79
17.2432;0.0;79.0;91.0;73.0;81.0;71.0;67.0;69.0;57.0;63.0;65.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;16.82;16.82
17.1475;0.0;0.0;58.0;79.0;65.0;74.0;66.0;62.0;65.0;54.0;60.0;62.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;16.85;16.85
17.2166;100.0;42.0;31.0;65.0;81.0;68.0;76.0;67.0;64.0;66.0;55.0;62.0;64.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;16.87;16.87
17.0053;0.0;25.0;18.0;16.0;43.0;64.0;55.0;65.0;59.0;56.0;58.0;50.0;56.0;58.0;62.0;62.0;62.0;62.0;62.0;62.0;16.88;16.88
16.7555;0.0;0.0;13.0;11.0;10.0;31.0;51.0;46.0;55.0;51.0;49.0;51.0;45.0;51.0;53.0;57.0;57.0;57.0;57.0;57.0;16.87;16.87
16.5633;0.0;0.0;0.0;10.0;8.0;8.0;26.0;44.0;40.0;50.0;46.0;44.0;47.0;41.0;47.0;50.0;54.0;54.0;54.0;54.0;16.85;16.85
16.9861;100.0;69.0;49.0;39.0;43.0;40.0;38.0;47.0;57.0;53.0;59.0;55.0;54.0;55.0;50.0;54.0;56.0;59.0;59.0;59.0;16.86;16.86
17.0989;100.0;100.0;74.0;55.0;45.0;48.0;45.0;43.0;50.0;59.0;55.0;61.0;57.0;56.0;57.0;51.0;56.0;57.0;60.0;60.0;16.87;16.87
17.7354;100.0;100.0;100.0;86.0;73.0;64.0;66.0;62.0;61.0;64.0;69.0;65.0;69.0;66.0;64.0;65.0;60.0;63.0;64.0;66.0;16.91;16.91
17.7739;100.0;100.0;100.0;100.0;86.0;73.0;65.0;66.0;63.0;61.0;65.0;70.0;66.0;69.0;66.0;64.0;65.0;60.0;63.0;64.0;16.95;16.95
17.8315;100.0;100.0;100.0;100.0;100.0;87.0;74.0;66.0;67.0;64.0;62.0;66.0;70.0;67.0;70.0;67.0;65.0;66.0;61.0;64.0;16.99;16.99
18.0813;100.0;100.0;100.0;100.0;100.0;100.0;89.0;77.0;70.0;71.0;68.0;66.0;69.0;73.0;69.0;72.0;69.0;67.0;68.0;63.0;17.04;17.04
17.966;0.0;68.0;73.0;75.0;89.0;90.0;93.0;83.0;73.0;66.0;67.0;65.0;63.0;66.0;70.0;67.0;70.0;67.0;65.0;66.0;17.07;17.07
18.3888;100.0;79.0;85.0;86.0;87.0;92.0;93.0;94.0;86.0;78.0;72.0;72.0;70.0;69.0;71.0;74.0;71.0;73.0;70.0;69.0;17.12;17.12
18.7923;100.0;100.0;88.0;90.0;91.0;91.0;94.0;94.0;95.0;88.0;81.0;75.0;76.0;74.0;72.0;74.0;76.0;74.0;75.0;73.0;17.19;17.19
18.8499;100.0;100.0;100.0;88.0;91.0;91.0;91.0;94.0;94.0;95.0;89.0;81.0;76.0;76.0;74.0;73.0;74.0;77.0;74.0;76.0;17.25;17.25
19.0421;100.0;100.0;100.0;100.0;90.0;92.0;92.0;92.0;95.0;95.0;96.0;89.0;82.0;77.0;78.0;75.0;74.0;76.0;78.0;75.0;17.31;17.31
19.3879;100.0;100.0;100.0;100.0;100.0;93.0;94.0;94.0;94.0;95.0;96.0;96.0;91.0;84.0;79.0;80.0;78.0;77.0;78.0;80.0;17.38;17.38
19.5032;100.0;100.0;100.0;100.0;100.0;100.0;93.0;94.0;94.0;94.0;96.0;96.0;96.0;91.0;85.0;80.0;80.0;78.0;77.0;78.0;17.45;17.45
19.1958;0.0;27.0;60.0;68.0;70.0;78.0;83.0;78.0;81.0;81.0;82.0;86.0;86.0;88.0;83.0;78.0;74.0;74.0;73.0;72.0;17.5;17.5
19.9067;100.0;70.0;73.0;79.0;82.0;82.0;86.0;88.0;84.0;86.0;86.0;86.0;88.0;89.0;90.0;86.0;81.0;78.0;78.0;77.0;17.57;17.57
19.5417;0.0;66.0;51.0;55.0;64.0;67.0;68.0;73.0;77.0;74.0;76.0;76.0;77.0;80.0;81.0;83.0;79.0;75.0;72.0;73.0;17.63;17.63
19.2534;0.0;0.0;52.0;43.0;46.0;55.0;59.0;60.0;66.0;70.0;68.0;70.0;70.0;71.0;75.0;76.0;78.0;75.0;71.0;69.0;17.68;17.68
19.0997;0.0;0.0;0.0;47.0;39.0;43.0;51.0;55.0;56.0;62.0;67.0;65.0;67.0;68.0;68.0;72.0;73.0;75.0;73.0;69.0;17.72;17.72
19.1958;100.0;38.0;18.0;11.0;50.0;42.0;45.0;53.0;57.0;58.0;63.0;68.0;66.0;68.0;68.0;69.0;73.0;74.0;76.0;73.0;17.76;17.76
18.946;0.0;28.0;19.0;12.0;8.0;43.0;37.0;40.0;48.0;52.0;53.0;58.0;63.0;61.0;64.0;64.0;65.0;69.0;70.0;72.0;17.79;17.79
18.7154;0.0;0.0;17.0;13.0;9.0;7.0;39.0;34.0;37.0;44.0;48.0;49.0;55.0;60.0;58.0;60.0;61.0;61.0;66.0;67.0;17.81;17.81
18.5425;0.0;0.0;0.0;13.0;11.0;8.0;6.0;36.0;31.0;34.0;42.0;45.0;46.0;52.0;57.0;55.0;58.0;58.0;59.0;64.0;17.83;17.83
18.4656;0.0;0.0;0.0;0.0;12.0;10.0;8.0;6.0;34.0;30.0;33.0;41.0;44.0;45.0;51.0;56.0;54.0;57.0;57.0;58.0;17.85;17.85
18.504;100.0;33.0;13.0;7.0;5.0;16.0;13.0;10.0;8.0;35.0;31.0;34.0;41.0;45.0;46.0;52.0;56.0;55.0;57.0;58.0;17.86;17.86
18.2735;0.0;14.0;11.0;7.0;5.0;4.0;12.0;11.0;9.0;7.0;32.0;29.0;32.0;39.0;42.0;43.0;49.0;53.0;52.0;55.0;17.87;17.87
18.504;100.0;50.0;54.0;47.0;36.0;27.0;22.0;28.0;25.0;21.0;17.0;38.0;34.0;36.0;43.0;45.0;46.0;51.0;56.0;54.0;17.89;17.89
18.2927;0.0;52.0;34.0;38.0;34.0;28.0;23.0;19.0;24.0;22.0;18.0;16.0;35.0;32.0;34.0;40.0;43.0;44.0;49.0;53.0;17.89;17.89
18.5233;100.0;52.0;69.0;51.0;53.0;49.0;42.0;35.0;30.0;34.0;31.0;27.0;23.0;40.0;36.0;38.0;44.0;46.0;47.0;51.0;17.91;17.91
19.1766;100.0;100.0;81.0;84.0;72.0;72.0;69.0;63.0;56.0;50.0;52.0;49.0;44.0;39.0;50.0;46.0;48.0;51.0;53.0;54.0;17.94;17.94
19.4456;100.0;100.0;100.0;85.0;87.0;76.0;76.0;73.0;67.0;61.0;55.0;56.0;53.0;48.0;43.0;53.0;49.0;51.0;54.0;56.0;17.97;17.97
19.215;0.0;54.0;80.0;83.0;72.0;76.0;67.0;68.0;65.0;61.0;55.0;50.0;52.0;49.0;45.0;41.0;50.0;47.0;48.0;52.0;17.99;17.99
18.6193;0.0;0.0;25.0;53.0;58.0;53.0;57.0;52.0;53.0;51.0;48.0;45.0;42.0;43.0;41.0;38.0;35.0;44.0;42.0;43.0;18.0;18.0
19.3303;100.0;54.0;46.0;54.0;66.0;69.0;64.0;67.0;62.0;63.0;61.0;58.0;55.0;52.0;53.0;51.0;48.0;44.0;51.0;49.0;18.06;18.03
19.2919;0.0;95.0;53.0;45.0;53.0;65.0;68.0;63.0;66.0;62.0;62.0;61.0;58.0;54.0;51.0;52.0;50.0;47.0;44.0;51.0;18.12;18.05
19.0997;0.0;0.0;76.0;46.0;40.0;48.0;61.0;64.0;60.0;62.0;58.0;59.0;58.0;55.0;52.0;49.0;50.0;48.0;45.0;42.0;18.17;18.07
18.7923;0.0;0.0;0.0;57.0;39.0;34.0;42.0;54.0;58.0;54.0;57.0;54.0;54.0;53.0;51.0;48.0;46.0;47.0;45.0;43.0;18.2;18.09
18.504;0.0;0.0;0.0;0.0;46.0;33.0;30.0;37.0;50.0;53.0;50.0;53.0;50.0;50.0;50.0;48.0;45.0;43.0;44.0;43.0;18.24;18.1
18.7154;100.0;42.0;26.0;21.0;20.0;53.0;39.0;36.0;42.0;53.0;56.0;53.0;55.0;52.0;53.0;52.0;50.0;48.0;45.0;46.0;18.28;18.11
18.9652;100.0;100.0;62.0;44.0;37.0;36.0;59.0;45.0;41.0;47.0;56.0;58.0;56.0;58.0;55.0;55.0;54.0;53.0;50.0;48.0;18.32;18.12
18.4848;0.0;34.0;49.0;38.0;30.0;27.0;26.0;47.0;38.0;35.0;40.0;50.0;52.0;50.0;52.0;50.0;50.0;49.0;48.0;46.0;18.36;18.13
18.6001;100.0;19.0;43.0;55.0;43.0;35.0;31.0;31.0;50.0;40.0;38.0;42.0;51.0;53.0;51.0;53.0;51.0;51.0;51.0;49.0;18.39;18.14
18.0813;0.0;18.0;10.0;27.0;37.0;31.0;27.0;24.0;24.0;41.0;35.0;33.0;37.0;45.0;48.0;46.0;48.0;46.0;47.0;46.0;18.42;18.13
17.6394;0.0;0.0;11.0;7.0;20.0;29.0;25.0;22.0;21.0;20.0;36.0;31.0;29.0;33.0;42.0;44.0;42.0;45.0;43.0;43.0;18.43;18.13
18.0237;100.0;47.0;29.0;34.0;26.0;34.0;40.0;36.0;32.0;30.0;30.0;42.0;37.0;35.0;39.0;46.0;48.0;46.0;48.0;46.0;18.45;18.13
17.7162;0.0;56.0;34.0;23.0;28.0;22.0;30.0;35.0;32.0;29.0;27.0;27.0;39.0;35.0;33.0;36.0;43.0;45.0;44.0;46.0;18.46;18.12
17.6778;0.0;0.0;53.0;33.0;23.0;28.0;22.0;30.0;35.0;32.0;29.0;27.0;27.0;39.0;34.0;33.0;36.0;43.0;45.0;44.0;18.47;18.11
18.2927;100.0;94.0;64.0;74.0;56.0;43.0;46.0;38.0;43.0;47.0;43.0;40.0;38.0;38.0;47.0;42.0;40.0;43.0;48.0;50.0;18.49;18.11
18.0237;0.0;70.0;67.0;50.0;62.0;49.0;39.0;41.0;35.0;40.0;43.0;40.0;37.0;36.0;35.0;44.0;40.0;38.0;41.0;46.0;18.51;18.11
17.7931;0.0;0.0;55.0;53.0;42.0;54.0;44.0;36.0;38.0;33.0;37.0;41.0;38.0;35.0;34.0;34.0;42.0;38.0;37.0;39.0;18.53;18.11
18.408;100.0;73.0;55.0;71.0;70.0;59.0;66.0;56.0;47.0;49.0;43.0;46.0;49.0;46.0;43.0;42.0;41.0;48.0;44.0;42.0;18.57;18.11
18.3888;0.0;97.0;71.0;54.0;70.0;69.0;59.0;65.0;55.0;47.0;49.0;43.0;46.0;49.0;46.0;43.0;41.0;41.0;48.0;44.0;18.59;18.12
17.8892;0.0;0.0;54.0;45.0;38.0;55.0;54.0;47.0;54.0;47.0;41.0;43.0;38.0;41.0;44.0;41.0;39.0;38.0;38.0;44.0;18.61;18.11
18.3888;100.0;50.0;49.0;68.0;60.0;52.0;63.0;62.0;56.0;61.0;54.0;48.0;49.0;44.0;47.0;49.0;47.0;44.0;43.0;43.0;18.62;18.12
18.7346;100.0;100.0;63.0;62.0;74.0;66.0;59.0;67.0;66.0;60.0;64.0;58.0;51.0;53.0;48.0;50.0;52.0;50.0;47.0;46.0;18.64;18.13
19.1126;100.0;100.0;100.0;71.0;70.0;78.0;71.0;64.0;71.0;70.0;64.0;68.0;61.0;55.0;56.0;51.0;53.0;55.0;52.0;50.0;18.67;18.14
18.7462;0.0;51.0;66.0;77.0;59.0;58.0;67.0;62.0;57.0;64.0;63.0;59.0;62.0;57.0;51.0;52.0;48.0;50.0;52.0;50.0;18.68;18.15
18.9776;100.0;39.0;62.0;72.0;80.0;63.0;62.0;70.0;65.0;60.0;66.0;65.0;61.0;64.0;59.0;53.0;54.0;50.0;52.0;53.0;18.7;18.16
18.9776;100.0;100.0;39.0;62.0;72.0;80.0;63.0;62.0;70.0;65.0;60.0;66.0;65.0;61.0;64.0;59.0;53.0;54.0;50.0;52.0;18.71;18.17
19.8455;100.0;100.0;100.0;75.0;80.0;83.0;86.0;73.0;72.0;77.0;72.0;68.0;72.0;71.0;67.0;69.0;64.0;59.0;60.0;56.0;18.73;18.19
19.3634;0.0;64.0;64.0;70.0;56.0;64.0;68.0;73.0;63.0;63.0;68.0;65.0;61.0;66.0;65.0;62.0;64.0;60.0;55.0;56.0;18.74;18.21
18.9776;0.0;0.0;50.0;50.0;56.0;47.0;54.0;60.0;65.0;57.0;57.0;63.0;60.0;57.0;61.0;61.0;58.0;60.0;56.0;53.0;18.74;18.22
