37.5193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.52;37.52
37.7008;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;37.61;37.61
37.3931;0.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.54;37.54
37.0854;0.0;0.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;37.42;37.42
37.3931;100.0;50.0;33.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;37.42;37.42
37.3063;0.0;78.0;44.0;30.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;37.4;37.4
37.5588;100.0;74.0;87.0;59.0;44.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;37.42;37.42
37.8586;100.0;100.0;86.0;91.0;69.0;55.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;37.48;37.48
38.119;100.0;100.0;100.0;90.0;93.0;74.0;61.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;37.55;37.55
38.0322;0.0;75.0;87.0;90.0;82.0;87.0;70.0;59.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;37.6;37.6
38.1821;100.0;63.0;83.0;89.0;92.0;85.0;88.0;73.0;62.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;65.0;37.65;37.65
38.119;0.0;70.0;50.0;73.0;83.0;87.0;80.0;84.0;70.0;60.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;37.69;37.69
37.8428;0.0;0.0;31.0;26.0;49.0;62.0;69.0;65.0;71.0;61.0;53.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;37.7;37.7
