32.7952;1.0
32.5678;1.0
32.1331;1.0
32.1465;1.0
32.3538;1.0
32.2736;1.0
32.715;0.0
33.2566;2.0
33.7783;2.0
33.9187;2.0
33.7047;2.0
33.9989;2.0
33.5041;0.0
33.2165;0.0
33.6244;0.0
33.2098;0.0
32.8955;0.0
32.7417;0.0
32.3538;0.0
33.143;0.0
33.8251;0.0
33.6044;0.0
33.5041;0.0
33.8451;0.0
34.1126;0.0
34.1996;0.0
34.1528;0.0
34.1728;0.0
34.577;2.0
34.8869;2.0
34.8734;2.0
35.3449;2.0
35.4527;2.0
35.7087;2.0
35.4594;2.0
35.6952;2.0
35.7962;2.0
34.5568;0.0
34.1728;0.0
34.2671;0.0
33.7417;0.0
33.5868;0.0
34.2334;0.0
33.9775;0.0
34.2334;0.0
34.449;0.0
34.7117;0.0
33.9101;0.0
33.6878;0.0
33.9707;0.0
33.6541;0.0
34.2604;0.0
34.449;0.0
34.5568;0.0
34.5905;0.0
34.3749;0.0
34.5972;0.0
33.5531;0.0
33.2028;0.0
33.2634;0.0
33.2971;0.0
33.0479;1.0
33.607;0.0
33.3847;0.0
33.223;0.0
33.4655;0.0
33.122;0.0
32.7784;1.0
33.2769;0.0
33.2163;0.0
33.8832;0.0
33.58;0.0
33.2028;0.0
32.8458;0.0
33.1961;0.0
33.1354;0.0
33.5868;0.0
33.6609;0.0
33.3982;0.0
33.4723;0.0
33.122;0.0
33.25;0.0
34.0448;0.0
34.2739;2.0
34.5164;2.0
34.7791;2.0
34.7319;2.0
34.7656;2.0
34.092;0.0
34.2141;0.0
34.2413;0.0
34.5398;0.0
34.947;2.0
35.2252;2.0
35.5442;2.0
35.3338;2.0
35.3134;2.0
35.3609;2.0
34.8384;0.0
34.9199;0.0
34.7774;0.0
35.0963;0.0
35.5034;0.0
36.0327;2.0
36.0938;2.0
35.4492;0.0
34.5941;0.0
34.1802;0.0
34.6959;0.0
34.4245;0.0
34.0038;0.0
34.5534;0.0
34.2684;0.0
34.9266;0.0
35.1166;0.0
35.4288;0.0
35.3949;0.0
35.4559;0.0
35.4899;0.0
34.9131;0.0
34.3566;0.0
34.7299;0.0
34.5602;0.0
34.4991;0.0
35.1506;0.0
35.3745;0.0
35.327;0.0
35.2659;0.0
35.3202;0.0
34.7502;0.0
34.7299;0.0
34.947;0.0
34.9809;0.0
35.2863;0.0
36.1684;2.0
36.2024;2.0
36.0599;2.0
35.707;0.0
36.1413;2.0
33.8613;0.0
33.3795;1.0
32.4023;1.0
31.7712;1.0
31.9273;1.0
31.7102;1.0
32.1173;1.0
31.9884;1.0
31.4523;1.0
32.3277;0.0
32.1648;0.0
33.5423;0.0
33.2913;0.0
32.9723;0.0
32.7877;0.0
32.2475;0.0
32.0834;0.0
32.8219;0.0
32.3501;0.0
32.6441;0.0
32.6509;0.0
33.451;0.0
33.4647;0.0
33.5604;2.0
33.3894;0.0
32.9039;0.0
33.3005;0.0
33.1228;0.0
33.3347;0.0
33.5057;0.0
33.0954;0.0
33.1091;0.0
32.48;0.0
32.3364;0.0
32.5279;0.0
32.5894;0.0
32.7467;0.0
32.8492;0.0
32.6715;0.0
33.7108;0.0
34.1074;0.0
34.1211;2.0
33.9775;0.0
33.9228;0.0
33.786;0.0
34.0937;2.0
34.1895;2.0
33.8886;0.0
34.3399;2.0
34.1895;0.0
33.7655;0.0
33.9365;0.0
33.8818;0.0
