32.087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.09;32.09
31.8456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.97;31.97
31.8456;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.93;31.93
31.97;100.0;100.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;31.94;31.94
32.0285;100.0;100.0;100.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;43.0;31.96;31.96
32.3723;100.0;100.0;100.0;100.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;69.0;32.02;32.02
32.5551;100.0;100.0;100.0;100.0;100.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;32.1;32.1
32.343;0.0;46.0;71.0;73.0;77.0;77.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;61.0;32.13;32.13
32.599;100.0;55.0;67.0;79.0;80.0;82.0;82.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;68.0;32.18;32.18
32.8111;100.0;100.0;69.0;75.0;82.0;83.0;85.0;85.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;32.25;32.25
32.6136;0.0;52.0;70.0;53.0;61.0;71.0;72.0;74.0;74.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;32.28;32.28
32.7745;100.0;45.0;65.0;76.0;61.0;66.0;74.0;75.0;77.0;77.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;67.0;32.32;32.32
32.4381;0.0;32.0;23.0;41.0;54.0;46.0;52.0;61.0;62.0;64.0;64.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;32.33;32.33
32.8038;100.0;52.0;61.0;50.0;58.0;65.0;57.0;61.0;67.0;68.0;70.0;70.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;63.0;32.36;32.36
32.2991;0.0;42.0;30.0;39.0;34.0;42.0;49.0;44.0;48.0;55.0;56.0;58.0;58.0;53.0;53.0;53.0;53.0;53.0;53.0;53.0;32.36;32.36
31.4507;0.0;0.0;21.0;18.0;24.0;22.0;28.0;35.0;32.0;36.0;42.0;43.0;45.0;45.0;42.0;42.0;42.0;42.0;42.0;42.0;32.3;32.3
31.3995;0.0;0.0;0.0;21.0;17.0;23.0;21.0;28.0;34.0;32.0;35.0;41.0;42.0;44.0;44.0;42.0;42.0;42.0;42.0;42.0;32.25;32.25
31.6189;100.0;81.0;20.0;14.0;29.0;25.0;30.0;28.0;33.0;39.0;36.0;39.0;45.0;46.0;47.0;47.0;45.0;45.0;45.0;45.0;32.21;32.21
32.0139;100.0;100.0;92.0;41.0;30.0;41.0;36.0;40.0;37.0;41.0;45.0;43.0;45.0;50.0;51.0;52.0;52.0;49.0;49.0;49.0;32.2;32.2
32.4381;100.0;100.0;100.0;95.0;54.0;43.0;50.0;45.0;47.0;45.0;48.0;51.0;49.0;51.0;54.0;55.0;56.0;56.0;53.0;53.0;32.22;32.22
32.5332;100.0;100.0;100.0;100.0;96.0;56.0;45.0;52.0;46.0;49.0;46.0;49.0;52.0;50.0;52.0;55.0;56.0;57.0;57.0;54.0;32.23;32.23
32.5771;100.0;100.0;100.0;100.0;100.0;96.0;57.0;46.0;52.0;47.0;49.0;47.0;50.0;53.0;50.0;52.0;56.0;56.0;57.0;57.0;32.25;32.25
32.5697;0.0;86.0;95.0;99.0;99.0;99.0;95.0;56.0;45.0;52.0;47.0;49.0;47.0;50.0;53.0;50.0;52.0;56.0;56.0;57.0;32.26;32.26
32.7453;100.0;96.0;97.0;98.0;99.0;99.0;99.0;96.0;60.0;49.0;55.0;50.0;52.0;49.0;52.0;55.0;52.0;54.0;57.0;58.0;32.28;32.28
32.7087;0.0;83.0;80.0;83.0;88.0;94.0;96.0;97.0;93.0;59.0;48.0;54.0;49.0;51.0;49.0;51.0;54.0;52.0;54.0;57.0;32.3;32.3
32.4381;0.0;0.0;36.0;36.0;41.0;50.0;70.0;78.0;81.0;79.0;53.0;44.0;50.0;46.0;48.0;45.0;48.0;51.0;49.0;51.0;32.3;32.3
32.5917;100.0;36.0;33.0;52.0;51.0;54.0;60.0;74.0;80.0;83.0;80.0;55.0;47.0;52.0;48.0;50.0;47.0;50.0;53.0;50.0;32.31;32.31
32.716;100.0;100.0;51.0;47.0;60.0;59.0;61.0;65.0;76.0;82.0;84.0;82.0;57.0;49.0;54.0;49.0;51.0;49.0;51.0;54.0;32.33;32.33
32.8404;100.0;100.0;100.0;60.0;57.0;65.0;65.0;66.0;70.0;78.0;83.0;85.0;83.0;59.0;51.0;55.0;51.0;53.0;50.0;53.0;32.35;32.35
32.9281;100.0;100.0;100.0;100.0;64.0;61.0;68.0;68.0;69.0;72.0;80.0;84.0;85.0;83.0;60.0;52.0;56.0;52.0;54.0;51.0;32.37;32.37
