41.6049;1.0
41.2553;1.0
40.7192;1.0
40.4162;1.0
40.3152;1.0
40.0511;1.0
39.7791;1.0
39.6704;1.0
39.6626;1.0
39.5927;1.0
39.8491;0.0
39.9112;0.0
40.1909;0.0
40.2531;0.0
39.8879;0.0
39.3518;0.0
39.3596;0.0
39.6082;0.0
40.0899;0.0
39.5072;0.0
40.4007;0.0
40.7348;0.0
40.9212;2.0
40.9912;2.0
40.9601;2.0
41.3019;2.0
40.7814;0.0
40.8824;0.0
40.9601;0.0
41.1543;2.0
40.9601;0.0
40.9679;2.0
41.4107;2.0
41.7526;2.0
41.7526;2.0
41.1776;0.0
41.0999;0.0
39.7714;0.0
39.4295;1.0
39.7947;0.0
39.2974;1.0
39.6859;0.0
40.1754;0.0
39.8006;0.0
39.9958;0.0
40.355;0.0
39.9802;0.0
38.723;0.0
38.8401;0.0
38.965;0.0
39.3164;0.0
39.7303;0.0
40.4487;0.0
41.1202;2.0
40.8782;0.0
40.9875;2.0
40.5502;0.0
40.5033;0.0
40.4487;0.0
40.4643;0.0
40.4253;0.0
40.4877;0.0
40.5736;0.0
41.128;2.0
41.2217;2.0
41.2608;2.0
41.4169;2.0
41.4091;2.0
41.5497;2.0
41.5341;2.0
41.9089;2.0
42.0338;2.0
42.3384;2.0
42.026;2.0
42.1353;2.0
42.026;2.0
42.2056;2.0
42.7522;2.0
42.1041;2.0
41.9089;0.0
42.2447;2.0
42.5102;2.0
42.6351;2.0
42.9474;2.0
42.7132;2.0
43.8689;2.0
43.9079;2.0
44.2437;2.0
43.6502;0.0
44.3218;2.0
43.9313;2.0
43.6971;0.0
43.9079;2.0
43.7127;0.0
43.9548;2.0
43.6424;2.0
43.455;0.0
43.4394;0.0
42.7522;0.0
42.6117;0.0
42.518;0.0
42.8147;0.0
42.2993;0.0
42.6195;0.0
43.0958;0.0
42.9084;0.0
42.8927;0.0
42.2176;0.0
42.8613;0.0
42.8456;0.0
42.1391;0.0
42.8377;0.0
42.508;0.0
42.3275;0.0
41.9271;0.0
41.8408;0.0
41.2913;0.0
41.6445;0.0
41.1186;0.0
41.2363;0.0
41.5425;0.0
41.5503;0.0
41.9271;0.0
41.9978;0.0
42.7671;0.0
43.1831;0.0
42.72;0.0
42.7985;0.0
43.0968;0.0
41.723;0.0
41.7858;0.0
42.3981;0.0
42.0606;0.0
41.9271;0.0
41.6053;0.0
41.5189;0.0
41.9271;0.0
40.6083;0.0
40.9616;0.0
39.4701;1.0
40.3022;0.0
40.2315;0.0
39.7605;0.0
40.6868;0.0
39.8626;0.0
40.5612;0.0
40.5848;0.0
38.4025;0.0
39.6663;0.0
40.1216;0.0
40.2943;0.0
37.9786;0.0
39.7448;0.0
39.7998;0.0
39.3366;0.0
39.3523;0.0
41.3698;0.0
41.5503;0.0
41.0558;0.0
40.6554;0.0
41.2991;0.0
40.5298;0.0
41.2206;0.0
40.1609;0.0
39.2346;0.0
40.8517;0.0
39.4779;0.0
39.6742;0.0
40.0117;0.0
39.7134;0.0
39.9977;0.0
39.3581;0.0
39.2555;0.0
39.7055;0.0
39.6424;0.0
39.7213;0.0
39.2318;0.0
39.0818;0.0
40.9135;0.0
41.1662;0.0
40.3687;0.0
40.274;0.0
39.145;0.0
39.4687;0.0
39.5002;0.0
39.5555;0.0
39.745;0.0
40.9214;2.0
41.2451;0.0
41.3083;2.0
42.2794;2.0
42.4847;2.0
42.2241;2.0
42.082;0.0
42.5163;2.0
42.6505;2.0
42.7689;2.0
42.0741;0.0
41.2925;0.0
41.3241;0.0
40.953;0.0
40.4319;0.0
41.0635;0.0
40.8109;0.0
40.5819;0.0
40.8503;0.0
42.011;0.0
41.7504;0.0
41.3872;0.0
41.2214;0.0
40.9925;0.0
41.3872;0.0
41.3556;0.0
41.4425;0.0
39.7529;0.0
40.3214;0.0
40.5819;0.0
40.5661;0.0
41.2846;0.0
41.632;0.0
41.8136;0.0
41.6241;0.0
40.503;0.0
40.4161;0.0
39.516;0.0
40.7477;0.0
39.6029;0.0
40.4082;0.0
40.6214;0.0
41.2846;0.0
41.932;0.0
42.2004;0.0
41.782;0.0
